gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
KCTD10	0	0	0	0	0	0	0	0	0	0.837714117381145	0.957939132467108	0.977904257802201	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999754071020449	0.999999619868951
MAGEB1	0	0	0	0	0	0	0	0	0	0.83660268699563	0.962787619169866	0.977909457005435	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999754187175075	0.999999619868951
H1-8	0	0	0	0	0	0	0	0	0	0.835642698122945	0.967661132817479	0.97791736001672	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999754363682133	0.999999619868951
TRIM43	0	0	0	0	0	0	0	0	0	0.838762839041723	0.954127605865608	0.977918071406499	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999754379567287	0.999999619868951
PYGO1	0	0	0	0	0	0	0	0	0	0.838818834702835	0.954022967367105	0.97792502739919	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.99975453486558	0.999999619868951
IMPA2	0	0	0	0	0	0	0	0	0	0.839589198951109	0.951358701622726	0.977929342412239	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999754631176951	0.999999619868951
RNFT1	0	0	0	0	0	0	0	0	0	0.841307642622788	0.945822358485828	0.977929773409285	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999754640795787	0.999999619868951
MAPK9	0	0	0	0	0	0	0	0	0	0.842350179268385	0.942780685476638	0.977932315568737	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999754697526917	0.999999619868951
ALG10B	0	0	0	0	0	0	0	0	0	0.838420003068591	0.95561315352456	0.977932346856714	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999754698225102	0.999999619868951
HES6	0	0	0	0	0	0	0	0	0	0.837193753645036	0.960593393933354	0.977934439266848	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999754744914549	0.999999619868951
VPS36	0	0	0	0	0	0	0	0	0	0.843473357384266	0.939738823559373	0.977938650452274	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999754838868174	0.999999619868951
SERPINB12	0	0	0	0	0	0	0	0	0	0.839992719486118	0.950146532948207	0.977940755166789	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999754885818598	0.999999619868951
PLSCR3	0	0	0	0	0	0	0	0	0	0.838504609329317	0.955417994073461	0.977940755424397	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999754885824344	0.999999619868951
HDAC8	0	0	0	0	0	0	0	0	0	0.841102409562984	0.946588051392978	0.977940928041074	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999754889674749	0.999999619868951
OPN1SW	0	0	0	0	0	0	0	0	0	0.836585961590713	0.963452044026104	0.977942218413348	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999754918456956	0.999999619868951
TEX44	0	0	0	0	0	0	0	0	0	0.835603435675955	0.968477045668712	0.977946562201385	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999755015334164	0.999999619868951
VGLL4	0	0	0	0	0	0	0	0	0	0.835529680319	0.968931940545146	0.977948928525117	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999755068100912	0.999999619868951
KCTD9	0	0	0	0	0	0	0	0	0	0.844677327173869	0.936720862639883	0.977950644520374	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999755106362379	0.999999619868951
G6PC3	0	0	0	0	0	0	0	0	0	0.838047555413734	0.957364157322694	0.977952682874149	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999755151807545	0.999999619868951
STX1B	0	0	0	0	0	0	0	0	0	0.840688312184925	0.948037378221851	0.977952955945261	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999755157895352	0.999999619868951
HMG20A	0	0	0	0	0	0	0	0	0	0.841817229577065	0.944576521302353	0.977953326353578	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999755166153058	0.999999619868951
TCN1	0	0	0	0	0	0	0	0	0	0.839641094970444	0.951510443875598	0.977953632742449	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999755172983439	0.999999619868951
TPSB2	0	0	0	0	0	0	0	0	0	0.838311535277807	0.95634903680997	0.977953751826662	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999755175638179	0.999999619868951
ZNF641	0	0	0	0	0	0	0	0	0	0.841098688181495	0.946819078373392	0.977958673813969	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999755285351157	0.999999619868951
PRSS57	0	0	0	0	0	0	0	0	0	0.836687071645094	0.963326593175395	0.97796135077013	1	0.939191584659608	0.988697693587534	0.99888097502269	1	0.999755345011132	0.999999619868951
