PD62027a	3.04820158491137727141
PD62027c	36.93093212739566612504
PD62028a	4.08500484508531511882
PD62028c	3.00672945450441975751
PD62029c	5.45358514851491307742
PD62029d	4.49972614915489025779
PD62030c	1.82477373790613061145
PD62030d	.29030491284870259727
PD62031a	1.32710817302264044469
PD62031c	2.05287045514439693788
PD62031d	1.74182947709221558366
PD62033a	1.78330160749917309755
PD62033d	1.99066225953396066704
PD62034a	2.19802291156874823652
PD62034c	3.35924256296355862563
PD62036a	.22809671723826632643
PD62037a	1.01606719497045909047
PD62037c	.02073606520347875694
PD62037d	2.48832782441745083380
PD62038a	.95385899936002281962
PD62038c	1.32710817302264044469
PD62038d	1.09901145578437411826
PD62038e	.58060982569740519455
PD62039a	2.23949504197570575042
PD62039c	1.72109341188873682671
PD62039d	.64281802130784146539
PD62039e	.87091473854610779183
PD62041a	.99533112976698033352
PD62041c	.76723441252871400708
PD62041d	3.06893765011485602835
PD62042a	2.11507865075483320873
PD62042c	2.19802291156874823652
PD62043a	1.43078849904003422943
PD62045a	.70502621691827773624
PD62045c	.37324917366261762507
PD62046a	1.78330160749917309755
PD62046c	1.07827539058089536131
PD62047a	1.43078849904003422943
PD62047g	4.10574091028879387577
PD62047h	6.61480479990972346653
PD62048a	1.67962128148177931281
PD62048c	1.90771799872004563925
PD62051a	5.32916875729404053573
PD62051c	5.37064088770099804962
PD62052a	3.00672945450441975751
PD62052c	1.49299669465047050028
PD62053a	1.45152456424351298638
PD62053c	.18662458683130881253
PD62054a	.78797047773219276403
PD62057a	1.80403767270265185450
PD62058a	1.43078849904003422943
PD62058c	1.43078849904003422943
PD62060a	2.48832782441745083380
PD62060c	2.05287045514439693788
PD62064a	.14515245642435129863
PD62064c	.70502621691827773624
PD62064d	.45619343447653265286
PD62065c	3.11040978052181354225
PD62065d	2.90304912848702597277
PD62065e	2.57127208523136586159
PD62066a	3.71175567142269749375
PD62066c	3.00672945450441975751
PD62067a	2.52979995482440834770
PD62067c	1.84550980310960936840
PD62068c	1.92845406392352439619
PD62068e	.04147213040695751389
PD62068f	.08294426081391502779
PD62068g	1.41005243383655547248
PD62070d	.99533112976698033352
PD62072a	.41472130406957513896
PD62074d	.51840163008696892370
PD62075a	1.94919012912700315314
PD62075d	1.99066225953396066704
PD62075e	1.88698193351656688230
PD62076a	2.21875897677222699347
PD62076c	2.98599338930094100056
PD62077a	1.86624586831308812535
PD62079a	1.20269178180176790300
PD62079c	.35251310845913886812
PD62080c	.20736065203478756948
PD62081c	1.92845406392352439619
PD62083c	.16588852162783005558
PD62083d	.80870654293567152098
PD62084a	1.49299669465047050028
